Filename,start_date,end_date,mid_date,POINT_1_VELOCITY,POINT_2_VELOCITY,POINT_3_VELOCITY,POINT_4_VELOCITY
2020-12-15_2020-12-21_S1B_S1A_T2.tif,2020-12-15,2020-12-21,2020/12/18,,,,
2021-11-16_2021-11-22_S1B_S1A_T3.tif,2021-11-16,2021-11-22,2021/11/19,,,,
2018-12-28_2019-01-03_S1B_S1A.tif,2018-12-28,2019-01-03,2018/12/31,,,3128.0,
2018-06-29_2018-07-05_S1B_S1A.tif,2018-06-29,2018-07-05,2018/07/02,12022.0,7094.0,3052.0,2022.0
2020-02-20_2020-03-03_S1A_S1A.tif,2020-02-20,2020-03-03,2020/02/26,,,,
2020-03-15_2020-03-27_S1A_S1A.tif,2020-03-15,2020-03-27,2020/03/21,,,,
2016-09-06_2016-09-18_S1A_S1A.tif,2016-09-06,2016-09-18,2016/09/12,,,,
2021-04-21_2021-04-27_S1B_S1A.tif,2021-04-21,2021-04-27,2021/04/24,,7331.0,,1848.0
2018-03-13_2018-03-19_S1B_S1A_T2.tif,2018-03-13,2018-03-19,2018/03/16,,,,
2018-09-09_2018-09-21_S1B_S1B.tif,2018-09-09,2018-09-21,2018/09/15,,,3005.0,1844.0
2018-03-01_2018-03-13_S1B_S1B.tif,2018-03-01,2018-03-13,2018/03/07,,,,
2018-02-24_2018-03-02_S1B_S1A.tif,2018-02-24,2018-03-02,2018/02/27,,,,
2021-03-21_2021-03-27_S1B_S1A.tif,2021-03-21,2021-03-27,2021/03/24,,6374.0,,2274.0
2017-06-23_2017-07-05_S1A_S1A.tif,2017-06-23,2017-07-05,2017/06/29,,6688.0,2972.0,1841.0
2017-12-12_2017-12-18_S1B_S1A.tif,2017-12-12,2017-12-18,2017/12/15,,,,
2017-08-03_2017-08-15_S1A_S1A.tif,2017-08-03,2017-08-15,2017/08/09,,6980.0,3028.0,1845.0
2017-08-26_2017-09-07_S1B_S1B.tif,2017-08-26,2017-09-07,2017/09/01,,,,
2020-08-17_2020-08-29_S1B_S1B.tif,2020-08-17,2020-08-29,2020/08/23,,7240.0,3158.0,1866.0
2016-12-07_2016-12-13_S1B_S1A.tif,2016-12-07,2016-12-13,2016/12/10,,5963.0,2851.0,1962.0
2017-08-16_2017-08-28_S1B_S1B.tif,2017-08-16,2017-08-28,2017/08/22,,6886.0,3095.0,1848.0
2019-06-07_2019-06-13_S1B_S1A.tif,2019-06-07,2019-06-13,2019/06/10,9989.0,6728.0,3113.0,1933.0
2017-09-14_2017-09-26_S1B_S1B.tif,2017-09-14,2017-09-26,2017/09/20,,6746.0,2814.0,1808.0
2019-06-01_2019-06-13_S1A_S1A.tif,2019-06-01,2019-06-13,2019/06/07,,6626.0,3062.0,1904.0
2018-12-14_2018-12-20_S1B_S1A_T2.tif,2018-12-14,2018-12-20,2018/12/17,,,,
2020-03-13_2020-03-25_S1A_S1A.tif,2020-03-13,2020-03-25,2020/03/19,,,,
2020-09-10_2020-09-22_S1B_S1B.tif,2020-09-10,2020-09-22,2020/09/16,,7092.0,3069.0,1899.0
2021-06-01_2021-06-07_S1B_S1A.tif,2021-06-01,2021-06-07,2021/06/04,11287.0,6939.0,3127.0,
2019-07-25_2019-08-06_S1B_S1B.tif,2019-07-25,2019-08-06,2019/07/31,,6676.0,3127.0,1901.0
2021-12-10_2021-12-16_S1B_S1A_T2.tif,2021-12-10,2021-12-16,2021/12/13,,,,
2020-07-06_2020-07-18_S1A_S1A.tif,2020-07-06,2020-07-18,2020/07/12,,7067.0,3011.0,1865.0
2019-03-27_2019-04-02_S1B_S1A.tif,2019-03-27,2019-04-02,2019/03/30,,,,1992.0
2020-03-27_2020-04-08_S1A_S1A.tif,2020-03-27,2020-04-08,2020/04/02,,,,
2020-01-16_2020-01-22_S1B_S1A.tif,2020-01-16,2020-01-22,2020/01/19,,,3081.0,
2020-08-17_2020-08-23_S1B_S1A.tif,2020-08-17,2020-08-23,2020/08/20,,7215.0,3132.0,1892.0
2019-06-12_2019-06-24_S1B_S1B_T2.tif,2019-06-12,2019-06-24,2019/06/18,,,,
2020-02-24_2020-03-01_S1B_S1A_T2.tif,2020-02-24,2020-03-01,2020/02/27,,,,
2020-04-25_2020-05-07_S1A_S1A.tif,2020-04-25,2020-05-07,2020/05/01,,,,1877.0
2019-12-16_2019-12-22_S1B_S1A_T2.tif,2019-12-16,2019-12-22,2019/12/19,,,,
2019-08-10_2019-08-22_S1A_S1A.tif,2019-08-10,2019-08-22,2019/08/16,,,,
2019-07-24_2019-08-05_S1A_S1A.tif,2019-07-24,2019-08-05,2019/07/30,,6659.0,3069.0,1924.0
2020-12-29_2021-01-04_S1B_S1A_T2.tif,2020-12-29,2021-01-04,2021/01/01,,,,
2017-08-14_2017-08-20_S1B_S1A.tif,2017-08-14,2017-08-20,2017/08/17,,,,
2016-09-08_2016-09-20_S1A_S1A.tif,2016-09-08,2016-09-20,2016/09/14,,5685.0,2814.0,1905.0
2021-05-02_2021-05-14_S1A_S1A.tif,2021-05-02,2021-05-14,2021/05/08,,6908.0,,1976.0
2021-07-02_2021-07-14_S1B_S1B.tif,2021-07-02,2021-07-14,2021/07/08,,7000.0,3039.0,1897.0
2018-11-27_2018-12-03_S1B_S1A.tif,2018-11-27,2018-12-03,2018/11/30,,7066.0,3182.0,1757.0
2019-09-11_2019-09-23_S1B_S1B.tif,2019-09-11,2019-09-23,2019/09/17,,6299.0,3183.0,2090.0
2018-01-21_2018-01-27_S1B_S1A.tif,2018-01-21,2018-01-27,2018/01/24,,,,
2021-07-24_2021-07-30_S1B_S1A.tif,2021-07-24,2021-07-30,2021/07/27,,,,
2020-05-01_2020-05-13_S1B_S1B_T2.tif,2020-05-01,2020-05-13,2020/05/07,,,,
2021-10-23_2021-10-29_S1B_S1A_T3.tif,2021-10-23,2021-10-29,2021/10/26,,,,
2021-06-01_2021-06-13_S1B_S1B_T2.tif,2021-06-01,2021-06-13,2021/06/07,,,,
2020-03-21_2020-04-02_S1B_S1B.tif,2020-03-21,2020-04-02,2020/03/27,,,,1916.0
2021-08-17_2021-08-23_S1B_S1A.tif,2021-08-17,2021-08-23,2021/08/20,,,,
2021-09-24_2021-09-30_S1B_S1A_T2.tif,2021-09-24,2021-09-30,2021/09/27,,,,
2020-05-18_2020-05-24_S1B_S1A.tif,2020-05-18,2020-05-24,2020/05/21,,,,
2021-01-01_2021-01-07_S1B_S1A.tif,2021-01-01,2021-01-07,2021/01/04,,,,
2020-03-07_2020-03-13_S1B_S1A.tif,2020-03-07,2020-03-13,2020/03/10,,,,
2020-04-02_2020-04-08_S1B_S1A.tif,2020-04-02,2020-04-08,2020/04/05,,,,1992.0
2018-08-10_2018-08-22_S1A_S1A.tif,2018-08-10,2018-08-22,2018/08/16,,7202.0,3090.0,1932.0
2022-03-27_2022-04-08_S1A_S1A.tif,2022-03-27,2022-04-08,2022/04/02,,,,
2019-06-12_2019-06-24_S1B_S1B.tif,2019-06-12,2019-06-24,2019/06/18,,6584.0,2975.0,1848.0
2019-08-11_2019-08-23_S1B_S1B_T2.tif,2019-08-11,2019-08-23,2019/08/17,,,,
2017-07-23_2017-07-29_S1B_S1A.tif,2017-07-23,2017-07-29,2017/07/26,,6827.0,3134.0,1907.0
2021-08-18_2021-08-30_S1A_S1A.tif,2021-08-18,2021-08-30,2021/08/24,,7429.0,3289.0,1963.0
2016-07-05_2016-07-17_S1A_S1A.tif,2016-07-05,2016-07-17,2016/07/11,,5736.0,2872.0,
2020-05-13_2020-05-19_S1B_S1A_T2.tif,2020-05-13,2020-05-19,2020/05/16,,,,
2020-03-25_2020-04-06_S1A_S1A.tif,2020-03-25,2020-04-06,2020/03/31,,,,
2018-01-31_2018-02-12_S1B_S1B.tif,2018-01-31,2018-02-12,2018/02/06,,,,
2021-09-13_2021-09-25_S1A_S1A.tif,2021-09-13,2021-09-25,2021/09/19,,,3125.0,
2017-03-17_2017-03-29_S1A_S1A.tif,2017-03-17,2017-03-29,2017/03/23,,,,
2019-08-06_2019-08-12_S1B_S1A_T2.tif,2019-08-06,2019-08-12,2019/08/09,,,,
2020-01-04_2020-01-10_S1B_S1A.tif,2020-01-04,2020-01-10,2020/01/07,,,3096.0,
2017-02-17_2017-02-23_S1B_S1A_T2.tif,2017-02-17,2017-02-23,2017/02/20,,,,
2021-08-13_2021-08-25_S1A_S1A.tif,2021-08-13,2021-08-25,2021/08/19,,7369.0,3275.0,2064.0
2017-09-26_2017-10-08_S1B_S1B.tif,2017-09-26,2017-10-08,2017/10/02,,,2905.0,1906.0
2022-08-20_2022-09-01_S1A_S1A.tif,2022-08-20,2022-09-01,2022/08/26,,6639.0,3090.0,2005.0
2018-04-30_2018-05-12_S1B_S1B.tif,2018-04-30,2018-05-12,2018/05/06,,,,1897.0
2017-07-28_2017-08-09_S1B_S1B_T2.tif,2017-07-28,2017-08-09,2017/08/03,,,,
2021-07-14_2021-07-26_S1B_S1B.tif,2021-07-14,2021-07-26,2021/07/20,,7217.0,3112.0,1892.0
2019-11-03_2019-11-09_S1B_S1A.tif,2019-11-03,2019-11-09,2019/11/06,,,2770.0,1908.0
2017-03-05_2017-03-17_S1A_S1A.tif,2017-03-05,2017-03-17,2017/03/11,,,,
2018-10-20_2018-10-26_S1B_S1A.tif,2018-10-20,2018-10-26,2018/10/23,,,,
2017-11-18_2017-11-24_S1B_S1A.tif,2017-11-18,2017-11-24,2017/11/21,,,,
2021-04-14_2021-04-20_S1B_S1A.tif,2021-04-14,2021-04-20,2021/04/17,,6867.0,2956.0,1917.0
2022-02-28_2022-03-12_S1A_S1A.tif,2022-02-28,2022-03-12,2022/03/06,,,,
2019-04-13_2019-04-19_S1B_S1A_T2.tif,2019-04-13,2019-04-19,2019/04/16,,,,
2020-08-05_2020-08-11_S1B_S1A.tif,2020-08-05,2020-08-11,2020/08/08,,7091.0,3222.0,1965.0
2017-10-27_2017-11-02_S1B_S1A.tif,2017-10-27,2017-11-02,2017/10/30,,6498.0,2917.0,1808.0
2022-04-15_2022-04-27_S1A_S1A.tif,2022-04-15,2022-04-27,2022/04/21,,,,1972.0
2019-01-04_2019-01-10_S1B_S1A_T2.tif,2019-01-04,2019-01-10,2019/01/07,,7272.0,3088.0,
2019-03-15_2019-03-21_S1B_S1A.tif,2019-03-15,2019-03-21,2019/03/18,,,3057.0,2054.0
2017-10-01_2017-10-07_S1B_S1A.tif,2017-10-01,2017-10-07,2017/10/04,,,,
2021-01-20_2021-01-26_S1B_S1A_T3.tif,2021-01-20,2021-01-26,2021/01/23,,,,
2019-08-16_2019-08-22_S1B_S1A.tif,2019-08-16,2019-08-22,2019/08/19,,,,
2022-05-04_2022-05-16_S1A_S1A.tif,2022-05-04,2022-05-16,2022/05/10,,,,
2021-06-02_2021-06-14_S1A_S1A.tif,2021-06-02,2021-06-14,2021/06/08,,6696.0,3090.0,
2018-01-14_2018-01-20_S1B_S1A.tif,2018-01-14,2018-01-20,2018/01/17,,,,
2018-09-04_2018-09-16_S1B_S1B.tif,2018-09-04,2018-09-16,2018/09/10,,7256.0,3239.0,1797.0
2016-05-21_2016-06-02_S1A_S1A.tif,2016-05-21,2016-06-02,2016/05/27,,,,
2017-06-17_2017-06-23_S1B_S1A_T2.tif,2017-06-17,2017-06-23,2017/06/20,,,,
2017-06-10_2017-06-22_S1B_S1B.tif,2017-06-10,2017-06-22,2017/06/16,,6681.0,3119.0,1840.0
2021-04-26_2021-05-08_S1B_S1B.tif,2021-04-26,2021-05-08,2021/05/02,,6973.0,,1955.0
2016-01-26_2016-02-07_S1A_S1A_T2.tif,2016-01-26,2016-02-07,2016/02/01,,,,
2017-04-06_2017-04-12_S1B_S1A.tif,2017-04-06,2017-04-12,2017/04/09,,,3030.0,1948.0
2018-09-03_2018-09-15_S1A_S1A.tif,2018-09-03,2018-09-15,2018/09/09,,6943.0,3181.0,1882.0
2020-05-01_2020-05-07_S1B_S1A_T2.tif,2020-05-01,2020-05-07,2020/05/04,,,,
2020-10-23_2020-10-29_S1B_S1A.tif,2020-10-23,2020-10-29,2020/10/26,,6816.0,3310.0,1832.0
2016-05-18_2016-05-30_S1A_S1A_T2.tif,2016-05-18,2016-05-30,2016/05/24,7820.0,5938.0,2833.0,1945.0
2020-03-07_2020-03-19_S1B_S1B.tif,2020-03-07,2020-03-19,2020/03/13,,,,
2018-09-21_2018-09-27_S1B_S1A.tif,2018-09-21,2018-09-27,2018/09/24,,7363.0,2954.0,1916.0
2020-03-02_2020-03-08_S1B_S1A_T2.tif,2020-03-02,2020-03-08,2020/03/05,,,,
2017-06-22_2017-06-28_S1B_S1A.tif,2017-06-22,2017-06-28,2017/06/25,,6829.0,3031.0,1860.0
2020-05-02_2020-05-14_S1A_S1A.tif,2020-05-02,2020-05-14,2020/05/08,,,,
2020-12-27_2021-01-02_S1B_S1A.tif,2020-12-27,2021-01-02,2020/12/30,,,3054.0,1818.0
2017-06-28_2017-07-10_S1A_S1A.tif,2017-06-28,2017-07-10,2017/07/04,,6654.0,2957.0,1825.0
2018-10-08_2018-10-14_S1B_S1A.tif,2018-10-08,2018-10-14,2018/10/11,,,,
2019-05-26_2019-06-07_S1B_S1B.tif,2019-05-26,2019-06-07,2019/06/01,,6619.0,3043.0,1983.0
2021-10-06_2021-10-18_S1B_S1B_T2.tif,2021-10-06,2021-10-18,2021/10/12,,,,
2018-06-24_2018-07-06_S1B_S1B.tif,2018-06-24,2018-07-06,2018/06/30,,7152.0,3163.0,
2018-08-04_2018-08-10_S1B_S1A_T2.tif,2018-08-04,2018-08-10,2018/08/07,,,,
2021-11-04_2021-11-10_S1B_S1A_T2.tif,2021-11-04,2021-11-10,2021/11/07,,,,
2019-11-10_2019-11-16_S1B_S1A.tif,2019-11-10,2019-11-16,2019/11/13,,,3065.0,1743.0
2020-07-25_2020-08-06_S1A_S1A.tif,2020-07-25,2020-08-06,2020/07/31,,7242.0,3103.0,1907.0
2021-10-28_2021-11-03_S1B_S1A.tif,2021-10-28,2021-11-03,2021/10/31,,,,
2021-04-03_2021-04-15_S1A_S1A_T2.tif,2021-04-03,2021-04-15,2021/04/09,,,,
2020-11-28_2020-12-04_S1B_S1A.tif,2020-11-28,2020-12-04,2020/12/01,,6259.0,3344.0,
2021-04-26_2021-05-02_S1B_S1A.tif,2021-04-26,2021-05-02,2021/04/29,11422.0,6951.0,2938.0,1914.0
2019-05-31_2019-06-06_S1B_S1A_T3.tif,2019-05-31,2019-06-06,2019/06/03,,,,
2021-03-04_2021-03-10_S1B_S1A.tif,2021-03-04,2021-03-10,2021/03/07,,,,2018.0
2020-03-26_2020-04-07_S1B_S1B.tif,2020-03-26,2020-04-07,2020/04/01,,,,1881.0
2021-08-08_2021-08-20_S1A_S1A.tif,2021-08-08,2021-08-20,2021/08/14,,7497.0,3233.0,1931.0
2022-04-08_2022-04-20_S1A_S1A.tif,2022-04-08,2022-04-20,2022/04/14,,,,
2018-01-30_2018-02-11_S1A_S1A.tif,2018-01-30,2018-02-11,2018/02/05,,,,
2021-06-09_2021-06-21_S1A_S1A.tif,2021-06-09,2021-06-21,2021/06/15,,6852.0,3103.0,
2017-06-05_2017-06-17_S1B_S1B_T2.tif,2017-06-05,2017-06-17,2017/06/11,,,,
2020-10-22_2020-11-03_S1A_S1A.tif,2020-10-22,2020-11-03,2020/10/28,,,2966.0,1974.0
2022-06-26_2022-07-08_S1A_S1A.tif,2022-06-26,2022-07-08,2022/07/02,,6797.0,3153.0,1939.0
2018-01-09_2018-01-15_S1B_S1A_T2.tif,2018-01-09,2018-01-15,2018/01/12,,,3132.0,
2018-06-05_2018-06-17_S1B_S1B.tif,2018-06-05,2018-06-17,2018/06/11,,7056.0,3050.0,1859.0
2021-03-28_2021-04-03_S1B_S1A.tif,2021-03-28,2021-04-03,2021/03/31,,7103.0,,
2017-07-27_2017-08-08_S1A_S1A.tif,2017-07-27,2017-08-08,2017/08/02,,,,
2017-05-04_2017-05-16_S1A_S1A.tif,2017-05-04,2017-05-16,2017/05/10,,,,
2020-09-28_2020-10-10_S1A_S1A.tif,2020-09-28,2020-10-10,2020/10/04,,,3018.0,1933.0
2021-09-29_2021-10-11_S1B_S1B.tif,2021-09-29,2021-10-11,2021/10/05,,,3026.0,1962.0
2019-01-14_2019-01-20_S1B_S1A_T2.tif,2019-01-14,2019-01-20,2019/01/17,,,,
2021-06-01_2021-06-07_S1B_S1A_T3.tif,2021-06-01,2021-06-07,2021/06/04,,,,
2021-05-20_2021-05-26_S1B_S1A_T2.tif,2021-05-20,2021-05-26,2021/05/23,,,,
2021-05-03_2021-05-15_S1B_S1B.tif,2021-05-03,2021-05-15,2021/05/09,,6781.0,,1911.0
2021-08-19_2021-08-31_S1B_S1B.tif,2021-08-19,2021-08-31,2021/08/25,,7463.0,3238.0,1980.0
2021-01-27_2021-02-02_S1B_S1A.tif,2021-01-27,2021-02-02,2021/01/30,,,,1950.0
2019-09-04_2019-09-16_S1B_S1B.tif,2019-09-04,2019-09-16,2019/09/10,,6472.0,2898.0,1935.0
2018-06-04_2018-06-16_S1A_S1A.tif,2018-06-04,2018-06-16,2018/06/10,,,,
2021-12-10_2021-12-16_S1B_S1A.tif,2021-12-10,2021-12-16,2021/12/13,,,3277.0,1861.0
2019-03-20_2019-04-01_S1B_S1B.tif,2019-03-20,2019-04-01,2019/03/26,,,,
2021-08-12_2021-08-24_S1B_S1B.tif,2021-08-12,2021-08-24,2021/08/18,,7415.0,3310.0,2021.0
2021-08-25_2021-09-06_S1A_S1A.tif,2021-08-25,2021-09-06,2021/08/31,,7481.0,3213.0,1960.0
2022-05-28_2022-06-09_S1A_S1A.tif,2022-05-28,2022-06-09,2022/06/03,,6896.0,3196.0,
2021-02-25_2021-03-09_S1B_S1B_T2.tif,2021-02-25,2021-03-09,2021/03/03,,,,
2021-05-13_2021-05-19_S1B_S1A.tif,2021-05-13,2021-05-19,2021/05/16,,,,
2016-09-26_2016-10-02_S1B_S1A_T2.tif,2016-09-26,2016-10-02,2016/09/29,,,,
2020-06-06_2020-06-18_S1B_S1B.tif,2020-06-06,2020-06-18,2020/06/12,,7000.0,3108.0,1881.0
2020-04-02_2020-04-14_S1B_S1B.tif,2020-04-02,2020-04-14,2020/04/08,,,,1872.0
2021-09-22_2021-10-04_S1B_S1B.tif,2021-09-22,2021-10-04,2021/09/28,,,,
2017-09-03_2017-09-15_S1A_S1A.tif,2017-09-03,2017-09-15,2017/09/09,,6751.0,3052.0,1901.0
2018-01-19_2018-01-25_S1B_S1A.tif,2018-01-19,2018-01-25,2018/01/22,,,,1918.0
2021-08-30_2021-09-11_S1A_S1A.tif,2021-08-30,2021-09-11,2021/09/05,,7069.0,2937.0,1991.0
2018-05-24_2018-06-05_S1B_S1B.tif,2018-05-24,2018-06-05,2018/05/30,,7145.0,,
2017-08-16_2017-08-22_S1B_S1A_T2.tif,2017-08-16,2017-08-22,2017/08/19,,,,
2021-01-08_2021-01-14_S1B_S1A_T2.tif,2021-01-08,2021-01-14,2021/01/11,,,,
2018-02-18_2018-03-02_S1A_S1A.tif,2018-02-18,2018-03-02,2018/02/24,,,,
2017-02-28_2017-03-12_S1A_S1A.tif,2017-02-28,2017-03-12,2017/03/06,,,,
2021-04-02_2021-04-14_S1B_S1B.tif,2021-04-02,2021-04-14,2021/04/08,,,,
2019-11-15_2019-11-21_S1B_S1A_T2.tif,2019-11-15,2019-11-21,2019/11/18,,,,
2018-06-05_2018-06-11_S1B_S1A.tif,2018-06-05,2018-06-11,2018/06/08,12020.0,7021.0,2956.0,1892.0
2018-02-28_2018-03-12_S1A_S1A_T2.tif,2018-02-28,2018-03-12,2018/03/06,,,,
2019-10-16_2019-10-28_S1A_S1A.tif,2019-10-16,2019-10-28,2019/10/22,,,3038.0,1820.0
2021-09-17_2021-09-23_S1B_S1A.tif,2021-09-17,2021-09-23,2021/09/20,,7954.0,3201.0,1992.0
2021-04-19_2021-04-25_S1B_S1A.tif,2021-04-19,2021-04-25,2021/04/22,,,,
2017-05-17_2017-05-23_S1B_S1A_T2.tif,2017-05-17,2017-05-23,2017/05/20,,,,
2018-08-16_2018-08-22_S1B_S1A.tif,2018-08-16,2018-08-22,2018/08/19,11781.0,7450.0,3057.0,1889.0
2021-06-01_2021-06-07_S1B_S1A_T2.tif,2021-06-01,2021-06-07,2021/06/04,,,,
2021-07-07_2021-07-19_S1B_S1B.tif,2021-07-07,2021-07-19,2021/07/13,,,,
2021-10-11_2021-10-17_S1B_S1A_T2.tif,2021-10-11,2021-10-17,2021/10/14,,,,
2018-03-01_2018-03-07_S1B_S1A.tif,2018-03-01,2018-03-07,2018/03/04,,,,1982.0
2018-02-17_2018-03-01_S1B_S1B.tif,2018-02-17,2018-03-01,2018/02/23,,,,
2021-08-31_2021-09-06_S1B_S1A_T2.tif,2021-08-31,2021-09-06,2021/09/03,,,,
2021-04-14_2021-04-20_S1B_S1A_T2.tif,2021-04-14,2021-04-20,2021/04/17,,,,
2018-07-30_2018-08-05_S1B_S1A.tif,2018-07-30,2018-08-05,2018/08/02,,7232.0,3168.0,1903.0
2018-10-08_2018-10-20_S1B_S1B.tif,2018-10-08,2018-10-20,2018/10/14,,,,
2019-07-01_2019-07-07_S1B_S1A.tif,2019-07-01,2019-07-07,2019/07/04,9546.0,6554.0,2992.0,1992.0
2017-10-27_2017-11-02_S1B_S1A_T2.tif,2017-10-27,2017-11-02,2017/10/30,,,,
2018-04-23_2018-04-29_S1B_S1A.tif,2018-04-23,2018-04-29,2018/04/26,,,,
2020-12-08_2020-12-14_S1B_S1A.tif,2020-12-08,2020-12-14,2020/12/11,,,,
2018-10-15_2018-10-21_S1B_S1A.tif,2018-10-15,2018-10-21,2018/10/18,,7113.0,3459.0,2020.0
2020-06-30_2020-07-06_S1B_S1A_T2.tif,2020-06-30,2020-07-06,2020/07/03,,,,
2017-04-30_2017-05-06_S1B_S1A_T2.tif,2017-04-30,2017-05-06,2017/05/03,,,,
2021-03-17_2021-03-29_S1A_S1A.tif,2021-03-17,2021-03-29,2021/03/23,,,,
2016-08-13_2016-08-25_S1A_S1A.tif,2016-08-13,2016-08-25,2016/08/19,,,,
2018-10-03_2018-10-15_S1B_S1B.tif,2018-10-03,2018-10-15,2018/10/09,,,3142.0,1936.0
2019-02-24_2019-03-02_S1B_S1A.tif,2019-02-24,2019-03-02,2019/02/27,,,2924.0,1932.0
2016-05-30_2016-06-11_S1A_S1A.tif,2016-05-30,2016-06-11,2016/06/05,7095.0,5754.0,3062.0,
2019-10-29_2019-11-04_S1B_S1A_T2.tif,2019-10-29,2019-11-04,2019/11/01,,,,
2018-08-11_2018-08-17_S1B_S1A.tif,2018-08-11,2018-08-17,2018/08/14,11810.0,7304.0,3227.0,1811.0
2018-09-27_2018-10-09_S1A_S1A.tif,2018-09-27,2018-10-09,2018/10/03,,,3152.0,1983.0
2021-02-01_2021-02-07_S1B_S1A.tif,2021-02-01,2021-02-07,2021/02/04,,,,1934.0
2016-10-20_2016-11-01_S1B_S1B.tif,2016-10-20,2016-11-01,2016/10/26,,5533.0,2704.0,1786.0
2019-07-13_2019-07-25_S1B_S1B.tif,2019-07-13,2019-07-25,2019/07/19,,6623.0,3033.0,1868.0
2018-07-11_2018-07-17_S1B_S1A.tif,2018-07-11,2018-07-17,2018/07/14,11861.0,7015.0,3073.0,1849.0
2017-05-18_2017-05-30_S1A_S1A.tif,2017-05-18,2017-05-30,2017/05/24,,6801.0,3091.0,1974.0
2020-03-09_2020-03-21_S1B_S1B.tif,2020-03-09,2020-03-21,2020/03/15,,,,
2021-01-05_2021-01-11_S1B_S1A.tif,2021-01-05,2021-01-11,2021/01/08,,,,
2017-01-12_2017-01-18_S1B_S1A_T3.tif,2017-01-12,2017-01-18,2017/01/15,,,,
2020-07-12_2020-07-18_S1B_S1A_T3.tif,2020-07-12,2020-07-18,2020/07/15,,,,
2017-08-26_2017-09-01_S1B_S1A.tif,2017-08-26,2017-09-01,2017/08/29,,,,
2021-05-20_2021-06-01_S1B_S1B.tif,2021-05-20,2021-06-01,2021/05/26,,,,
2020-03-19_2020-03-31_S1B_S1B.tif,2020-03-19,2020-03-31,2020/03/25,,,,
2018-05-19_2018-05-25_S1B_S1A.tif,2018-05-19,2018-05-25,2018/05/22,12110.0,,,1796.0
2020-04-14_2020-04-20_S1B_S1A.tif,2020-04-14,2020-04-20,2020/04/17,,,,2065.0
2016-12-24_2016-12-30_S1B_S1A.tif,2016-12-24,2016-12-30,2016/12/27,,5996.0,2722.0,1724.0
2019-10-10_2019-10-22_S1B_S1B_T2.tif,2019-10-10,2019-10-22,2019/10/16,,,,
2019-01-02_2019-01-08_S1B_S1A.tif,2019-01-02,2019-01-08,2019/01/05,,,3243.0,1725.0
2022-10-05_2022-10-17_S1A_S1A.tif,2022-10-05,2022-10-17,2022/10/11,,,,
2020-01-09_2020-01-15_S1B_S1A_T2.tif,2020-01-09,2020-01-15,2020/01/12,,,,
2020-01-09_2020-01-15_S1B_S1A_T3.tif,2020-01-09,2020-01-15,2020/01/12,,,,
2018-02-02_2018-02-08_S1B_S1A_T2.tif,2018-02-02,2018-02-08,2018/02/05,,,3303.0,
2021-07-31_2021-08-12_S1B_S1B.tif,2021-07-31,2021-08-12,2021/08/06,,6977.0,3117.0,1869.0
2017-04-05_2017-04-17_S1A_S1A.tif,2017-04-05,2017-04-17,2017/04/11,,,,1816.0
2018-03-12_2018-03-24_S1A_S1A.tif,2018-03-12,2018-03-24,2018/03/18,,,,
2020-04-07_2020-04-19_S1B_S1B.tif,2020-04-07,2020-04-19,2020/04/13,,,,1798.0
2018-03-19_2018-03-31_S1A_S1A.tif,2018-03-19,2018-03-31,2018/03/25,,,,
2018-10-15_2018-10-27_S1B_S1B.tif,2018-10-15,2018-10-27,2018/10/21,,,3160.0,1877.0
2021-06-02_2021-06-14_S1A_S1A_T2.tif,2021-06-02,2021-06-14,2021/06/08,,,,
2020-05-08_2020-05-20_S1B_S1B_T2.tif,2020-05-08,2020-05-20,2020/05/14,,,,
2017-04-24_2017-05-06_S1A_S1A.tif,2017-04-24,2017-05-06,2017/04/30,,,,
2020-07-24_2020-08-05_S1B_S1B_T2.tif,2020-07-24,2020-08-05,2020/07/30,,,,
2021-10-18_2021-10-24_S1B_S1A_T2.tif,2021-10-18,2021-10-24,2021/10/21,,,,
2021-02-20_2021-02-26_S1B_S1A.tif,2021-02-20,2021-02-26,2021/02/23,,,,2034.0
2019-09-04_2019-09-10_S1B_S1A_T2.tif,2019-09-04,2019-09-10,2019/09/07,,,,
2021-07-31_2021-08-06_S1B_S1A_T2.tif,2021-07-31,2021-08-06,2021/08/03,,,,
2018-01-26_2018-02-01_S1B_S1A_T2.tif,2018-01-26,2018-02-01,2018/01/29,,7296.0,3350.0,
2021-04-14_2021-04-26_S1B_S1B.tif,2021-04-14,2021-04-26,2021/04/20,,,,
2019-08-23_2019-09-04_S1B_S1B_T2.tif,2019-08-23,2019-09-04,2019/08/29,,,,
2018-10-03_2018-10-09_S1B_S1A.tif,2018-10-03,2018-10-09,2018/10/06,,,3352.0,2036.0
2018-07-30_2018-08-11_S1B_S1B.tif,2018-07-30,2018-08-11,2018/08/05,,7332.0,3170.0,1949.0
2020-10-16_2020-10-28_S1B_S1B_T2.tif,2020-10-16,2020-10-28,2020/10/22,,,,
2020-02-26_2020-03-03_S1B_S1A.tif,2020-02-26,2020-03-03,2020/02/29,,,,1931.0
2019-08-11_2019-08-17_S1B_S1A_T2.tif,2019-08-11,2019-08-17,2019/08/14,,,,
2017-10-03_2017-10-09_S1B_S1A.tif,2017-10-03,2017-10-09,2017/10/06,,6486.0,3165.0,1938.0
2019-12-16_2019-12-22_S1B_S1A.tif,2019-12-16,2019-12-22,2019/12/19,,,3091.0,1791.0
